,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
211008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.0,5.3,11.0,10.0,9.2,15.9,12.0,6.7,7.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0
211009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,7.6,16.8,28.5,30.5,35.6,34.1,8.8,29.7,7.6,8.3,0.0,0.0,0.0,0.0,0.0,0.0
211010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,6.8,10.3,19.8,29.3,33.0,19.6,11.6,2.4,5.9,9.4,0.0,0.0,0.0,0.0,0.0,0.0
211011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.9,6.1,6.0,6.5,4.5,3.8,3.7,1.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0
211012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,1.3,3.0,5.9,6.4,3.9,3.3,3.5,1.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0
211013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.4,6.3,16.5,24.3,21.5,19.9,11.3,8.7,9.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0
211014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,14.5,25.5,29.2,11.7,20.7,5.4,29.5,21.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0
211015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,9.1,9.0,11.2,14.9,13.1,13.5,7.3,9.8,2.8,0.9,0.0,0.0,0.0,0.0,0.0,0.0
211016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.4,9.9,9.8,7.3,12.7,6.3,5.1,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
211017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,8.7,19.1,28.0,34.4,38.0,39.0,36.5,31.1,22.5,10.6,-0.0,0.0,0.0,0.0,0.0,0.0
211018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7.6,18.6,26.9,32.1,35.3,35.4,33.2,28.0,20.7,8.9,0.0,0.0,0.0,0.0,0.0,0.0
211019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.9,29.5,30.1,25.6,4.6,7.7,9.4,6.1,3.8,0.0,0.0,0.0,0.0,0.0,0.0
211020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,7.6,18.0,25.6,30.9,32.0,28.6,13.8,11.2,6.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0
211021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8.8,15.2,23.9,31.6,38.7,34.6,28.1,28.3,20.4,4.8,0.0,0.0,0.0,0.0,0.0,0.0
211022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,17.5,26.4,32.7,36.1,36.1,26.9,29.0,19.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0
211023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,6.9,17.9,26.2,31.6,34.7,34.3,32.1,27.4,20.1,8.7,0.0,0.0,0.0,0.0,0.0,0.0
211024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,6.8,17.9,6.9,23.3,32.1,34.5,22.8,26.6,16.5,5.7,0.0,0.0,0.0,0.0,0.0,0.0
211025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,16.5,24.7,30.4,33.3,34.2,31.6,26.2,17.8,6.7,0.0,0.0,0.0,0.0,0.0,0.0
211026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,6.2,16.2,22.9,12.6,32.9,34.3,35.4,24.9,15.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0
211027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,4.8,11.6,19.0,23.8,33.3,19.5,30.6,27.6,16.7,7.4,0.0,0.0,0.0,0.0,0.0,0.0
211028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,7.7,17.0,25.2,30.6,33.9,34.1,33.1,27.8,19.5,7.6,0.0,0.0,0.0,0.0,0.0,0.0
211029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.7,18.2,24.6,29.5,31.1,26.2,29.4,21.5,13.4,6.1,0.0,0.0,0.0,0.0,0.0,0.0
211030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,11.2,6.1,6.9,5.6,10.2,7.6,9.6,4.2,5.3,0.0,0.0,0.0,0.0,0.0,0.0
211031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,15.2,23.6,28.7,31.5,31.2,30.1,24.7,15.8,4.6,0.0,0.0,0.0,0.0,0.0,0.0
211101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,12.2,21.2,27.3,31.0,29.5,29.0,7.9,13.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0
211102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,6.4,15.2,12.2,16.3,24.7,18.7,16.2,12.0,6.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0
211103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,15.1,23.3,28.7,32.2,32.7,30.0,24.5,6.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0
211104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,14.5,22.3,28.2,31.0,31.8,29.1,23.5,14.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0
211105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.6,23.1,26.4,18.9,17.6,11.2,8.4,4.4,1.2,0.0,0.0,0.0,0.0,0.0,0.0
211106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,5.1,14.5,22.7,28.7,32.0,32.1,29.4,23.8,8.8,1.1,0.0,0.0,0.0,0.0,0.0,0.0
211107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,15.0,23.9,29.7,27.7,29.7,9.9,18.2,5.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0
211108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,1.5,2.2,20.0,6.4,5.2,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,5.0,12.1,1.6,40.0,5.3,7.4,10.1,4.7,0.1,0.0,0.0,0.0,0.0,0.0,0.0
211110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.8,3.1,4.4,2.1,2.1,2.5,2.2,2.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0
211111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,6.6,12.1,3.2,31.2,9.3,4.9,1.3,6.5,1.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0
211112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,16.7,25.1,8.3,3.7,12.5,2.7,17.8,1.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0
211113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,4.7,25.1,28.4,31.8,33.1,32.2,23.7,6.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0
211114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,13.7,21.0,23.1,27.8,29.8,24.3,15.0,11.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0
211115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,7.3,22.0,27.4,30.9,28.1,24.7,16.1,12.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0
211116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,10.4,20.0,26.1,27.1,29.1,22.9,21.2,13.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0
211117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,14.2,22.4,28.1,31.8,31.6,29.7,23.3,14.1,1.7,0.0,0.0,0.0,0.0,0.0,0.0
211118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,13.2,21.1,26.3,29.5,29.8,26.7,21.2,12.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0
211119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,16.1,21.0,26.5,29.4,29.2,29.5,21.0,12.2,1.5,0.0,0.0,0.0,0.0,0.0,0.0
211120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,2.7,4.2,6.4,11.0,28.6,29.5,20.1,10.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0
211121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.1,8.6,9.4,7.9,17.5,3.3,3.0,2.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
211122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.5,12.3,9.3,32.0,4.2,10.1,7.8,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
211123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6,27.1,20.4,3.3,2.3,5.8,3.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,14.1,10.6,22.0,13.5,7.1,22.7,24.1,15.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0
211125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,8.9,17.7,25.1,28.6,29.7,27.7,23.4,12.8,1.4,0.0,0.0,0.0,0.0,0.0,0.0
211126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,16.0,22.8,28.9,31.7,32.5,30.3,24.5,14.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0
211127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14.2,22.5,28.8,31.6,32.3,30.0,25.0,16.6,3.5,0.0,0.0,0.0,0.0,0.0,0.0
211128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,13.5,22.5,30.1,30.7,24.7,29.5,24.8,15.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0
211129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,13.2,22.1,33.8,35.5,31.7,28.7,12.1,15.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0
211130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,3.1,1.0,1.7,2.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,27.0,22.9,8.0,14.7,2.3,10.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2,22.7,29.0,32.8,33.6,9.7,4.3,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.9,6.0,1.5,20.6,9.0,8.2,5.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,9.7,10.6,9.5,16.0,6.2,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.6,22.8,27.9,31.2,31.2,29.1,24.8,14.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0
211206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,11.6,20.9,27.1,30.1,31.0,28.2,16.2,12.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0
211207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,10.5,18.9,24.7,27.6,29.4,27.4,20.7,10.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0
211208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,11.4,20.6,26.4,30.4,30.4,28.8,24.6,14.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0
211209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.7,7.4,12.0,15.9,15.2,21.3,5.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.9,5.9,7.9,27.8,14.3,6.3,23.0,11.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0
211211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.8,18.1,19.9,25.8,16.7,27.7,22.1,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.6,7.7,13.3,10.5,8.4,7.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,12.8,21.6,29.2,33.1,34.2,31.9,26.4,13.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0
211214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3.6,8.4,9.1,20.4,28.5,28.4,18.2,12.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0
211215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.4,11.1,14.7,29.4,22.1,11.2,19.0,3.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0
211216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,2.1,4.8,12.2,17.1,10.6,8.5,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,12.7,11.2,11.7,3.3,11.9,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,2.0,0.6,14.6,18.4,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8.9,15.6,10.5,33.4,6.3,36.8,4.4,16.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0
211220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,8.4,7.5,15.8,27.6,26.9,25.4,17.8,11.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
211221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7.4,6.0,16.4,25.1,26.3,24.1,19.2,10.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0
211225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.1,13.9,17.9,11.3,9.9,8.8,8.3,4.9,0.8,0.0,0.0,0.0,0.0,0.0,0.0
211226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,4.6,20.0,30.6,34.3,35.1,33.2,26.0,16.6,0.8,0.0,0.0,0.0,0.0,0.0,0.0
211227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,11.2,21.9,27.7,31.7,36.9,15.9,3.2,2.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
211228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,4.3,9.1,24.5,19.3,10.0,5.6,3.9,1.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0
211229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,3.9,9.0,27.4,15.9,9.1,4.0,3.1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
211230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,10.4,26.8,34.6,31.2,16.2,27.0,4.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,4.2,19.7,29.7,13.6,28.5,8.6,17.8,1.2,0.0,0.0,0.0,0.0,0.0,0.0
